"","sftgcode","year","byregn2","group","sftgname","feanctig","sftptv2a","sftpcons","ethherf","relhrel","disp4cat","sftpdur2","floil","maccat","logim","logtpop","logmtn","anocracy","democracy","log_gdpc","miss_ind","glb_ind","cwar_ind","reg_ind","sample"
"797","PER",1982,4,1,"Peru",0,"Partial democracy with factionalism",1,0.410728931427002,0.892040014266968,0,1,0,0,0.203787177801132,9.75984764099121,3.8836236000061,0,1,7.99342775344849,0,"Y","Y","",2
"798","PHI",1958,2,2,"Philippines",1,"Partial democracy with factionalism",0,0.309080302715302,0.574260950088501,0,0,0,0,-0.151272490620613,10.0831804275513,3.10458660125732,1,0,6.00354146957397,0,"Y","Y","",2
"799","PHI",1969,2,2,"Philippines",1,"Partial democracy with factionalism",1,0.309080302715302,0.574260950088501,0,0,0,0,-0.334041118621826,10.4195098876953,3.10458660125732,1,0,6.41365575790405,0,"Y","","Y",2
"800","PKS",1958,2,1,"Pakistan(1947-1971)",1,"Partial democracy with factionalism",1,0.363868951797485,0.563339471817017,1,1,0,0,0.428593337535858,11.329963684082,3.78418970108032,0,1,5.22912788391113,0,"Y","","Y",2
"801","PKS",1971,2,1,"Pakistan(1947-1971)",1,"Transition",1,0.363868951797485,0.563339471817017,1,1,0,0,0.319446295499802,11.62473487854,3.78418970108032,0,0,5.77237510681152,0,"Y","Y","",2
"802","PNG",1989,2,1,"Papua New Guinea",1,"Full democracy",1,0.672715604305267,0.516136765480042,1,0,0,0,0.414231598377228,8.25009822845459,3.60004830360413,0,1,7.85031795501709,0,"Y","Y","",2
"803","POL",1971,3,1,"Poland",0,"Full autocracy",0,0.976764678955078,0.773709535598755,0,0,0,0,-0.805483281612396,10.3867464065552,0.587786674499512,0,0,7.13169860839844,0,"Y","Y","",2
"804","POR",1958,3,1,"Portugal",1,"Full autocracy",0,1,0.958674013614655,0,0,0,0,-0.112962529063225,9.06762409210205,1.91692280769348,0,0,6.4257116317749,0,"Y","","Y",2
"805","POR",1967,3,1,"Portugal",1,"Full autocracy",0,1,0.958674013614655,0,0,0,0,-0.53080952167511,9.10486888885498,1.91692280769348,0,0,6.98378086090088,0,"Y","","Y",2
"806","PRK",1958,2,2,"Korea, North",0,"Full autocracy",0,1,0.347752004861832,0,0,0,0,-0.265216737985611,9.25779628753662,2.26456999778748,0,0,5.29831743240356,0,"Y","Y","",2
"807","PRK",1961,2,2,"Korea, North",0,"Full autocracy",0,1,0.347752004861832,0,0,0,0,-0.257955878973007,9.32143402099609,2.26456999778748,0,0,5.36129236221313,0,"Y","","Y",2
"808","PRK",1966,2,1,"Korea, North",0,"Full autocracy",0,1,0.347752004861832,0,0,0,0,-0.489253133535385,9.42577457427979,2.26456999778748,0,0,5.53733444213867,0,"Y","Y","",2
"809","PRK",1969,2,2,"Korea, North",0,"Full autocracy",0,1,0.347752004861832,0,0,0,0,-0.462325274944305,9.49837207794189,2.26456999778748,0,0,5.64544677734375,0,"Y","","Y",2
"810","PRK",1974,2,1,"Korea, North",0,"Full autocracy",0,1,0.417991995811462,0,0,0,0,-0.401906371116638,9.62158870697021,2.26456999778748,0,0,5.96100521087646,0,"Y","","Y",2
"811","PRK",1983,2,3,"Korea, North",0,"Full autocracy",0,1,0.527281522750854,0,0,0,0,-0.340782582759857,9.76680850982666,2.26456999778748,0,0,6.59167385101318,0,"Y","Y","",2
"812","PRK",1997,2,1,"Korea, North",0,"Full autocracy",0,1,0.547328472137451,0,0,0,0,0.559975564479828,9.96988391876221,2.26456999778748,0,0,6.85435438156128,0,"Y","","Y",2
"813","QAT",1977,5,1,"Qatar",0,"Full autocracy",0,0.727979123592377,0.896740317344666,0,0,1,0,-0.179340928792953,5.14166355133057,0,0,0,9.8222770690918,0,"Y","Y","",2
"814","QAT",1987,5,1,"Qatar",0,"Full autocracy",0,0.727979123592377,0.695657908916473,0,0,1,0,-0.400986820459366,5.88887786865234,0,0,0,9.74014472961426,0,"Y","Y","",2
"815","QAT",1994,5,1,"Qatar",0,"Full autocracy",0,0.33239671587944,0.617857277393341,0,0,1,0,-0.338890612125397,6.2005090713501,0,0,0,9.74207401275635,0,"Y","Y","",2
"816","ROK",1956,2,2,"Korea, South",1,"Partial autocracy",0,1,0.491376847028732,0,0,0,0,-0.232182338833809,9.9721736907959,2.29253482818604,1,0,5.69722747802734,0,"Y","Y","",2
"817","ROK",1961,2,2,"Korea, South",1,"Partial autocracy",1,1,0.491376847028732,0,0,0,0,-0.348396509885788,10.096996307373,2.29253482818604,1,0,5.83586263656616,0,"Y","","Y",2
"818","ROK",1967,2,1,"Korea, South",1,"Partial democracy with factionalism",0,1,0.491376847028732,0,1,0,0,-0.789636135101318,10.2587118148804,2.29253482818604,1,0,6.07479429244995,0,"Y","Y","",2
"819","ROK",1972,2,1,"Korea, South",1,"Partial democracy with factionalism",1,1,0.347714394330978,0,0,0,0,-0.784559547901154,10.3710823059082,2.29253482818604,1,0,6.66944742202759,0,"Y","","Y",2
"820","ROK",1997,2,1,"Korea, South",1,"Partial democracy without factionalism",0,1,0.195502251386642,0,0,0,0,-1.54128503799438,10.7153282165527,2.29253482818604,0,1,9.51395320892334,0,"Y","","Y",2
"821","RUM",1989,3,1,"Romania",0,"Full autocracy",1,0.761102318763733,0.627002358436584,1,0,0,0,0.0532724671065807,10.0422925949097,2.89037179946899,0,0,8.31448173522949,0,"Y","Y","",2
"822","RUM",1995,3,2,"Romania",0,"Partial democracy with factionalism",0,0.76344883441925,0.598606765270233,0,0,0,0,-0.03437639772892,10.0399398803711,2.89037179946899,1,0,8.31719017028809,0,"Y","","Y",2
"823","RUS",1994,3,1,"Russia",1,"Partial democracy with factionalism",1,0.659946799278259,0.424072265625,0,0,1,0,-0.66927969455719,11.910270690918,2.72129535675049,0,1,9.0446834564209,0,"Y","Y","",2
"824","RVN",1958,2,2,"Vietnam, South",0,"Partial autocracy",1,0.742203593254089,0.460472166538239,0,0,0,0,0.339954018592834,9.41735458374023,2.99573230743408,1,0,5.17614984512329,0,"Y","Y","",2
"825","RWA",1990,1,2,"Rwanda",0,"Full autocracy",1,0.742200016975403,0.390893995761871,1,0,0,0,0.883863985538483,8.81031036376953,4.30945587158203,0,0,6.72234106063843,0,"Y","Y","",2
"826","SAF",1961,1,1,"South Africa",0,"Partial autocracy",0,0.172524139285088,0.320421278476715,1,0,0,0,-0.138469681143761,9.73873043060303,2.16332292556763,1,0,6.94417381286621,0,"Y","Y","",2
"827","SAF",1965,1,1,"South Africa",0,"Partial autocracy",0,0.172524139285088,0.320421278476715,1,0,0,0,-0.363755434751511,9.84198474884033,2.16332292556763,1,0,7.07494640350342,0,"Y","Y","",2
"828","SAF",1984,1,1,"South Africa",0,"Partial autocracy",1,0.170524716377258,0.303437978029251,1,0,0,0,-0.0630391091108322,10.3302249908447,2.16332292556763,1,0,8.57415390014648,0,"Y","Y","",2
"829","SAL",1968,4,2,"El Salvador",0,"Partial autocracy",0,0.872739970684052,0.945083975791931,1,1,0,0,0.138818591833115,8.04590892791748,2.42480278015137,1,0,6.8903546333313,0,"Y","","Y",2
"830","SAL",1971,4,1,"El Salvador",0,"Partial autocracy",0,0.872739970684052,0.945083975791931,1,0,0,0,0.108137190341949,8.15507507324219,2.42480278015137,1,0,6.99573850631714,0,"Y","","Y",2
"831","SAL",1977,4,1,"El Salvador",0,"Partial autocracy",1,0.871972918510437,0.908955991268158,1,0,0,0,0.223143547773361,8.3236083984375,2.42480278015137,1,0,7.42842245101929,0,"Y","","Y",2
"832","SAU",1958,5,1,"Saudi Arabia",0,"Full autocracy",0,0.967088162899017,0.745000004768372,1,0,1,0,0.70226114988327,8.21039581298828,2.52572870254517,0,0,6.98286294937134,0,"Y","Y","",2
"833","SAU",1970,5,2,"Saudi Arabia",0,"Full autocracy",0,0.967088162899017,0.745000004768372,1,0,1,0,0.252234071493149,8.57885265350342,2.52572870254517,0,0,6.63463354110718,0,"Y","Y","",2
"834","SAU",1977,5,1,"Saudi Arabia",0,"Full autocracy",0,0.975977659225464,0.745000004768372,1,0,1,0,0.161585658788681,8.88889503479004,2.52572870254517,0,0,8.55967807769775,0,"Y","Y","",2
"835","SAU",1981,5,1,"Saudi Arabia",0,"Full autocracy",0,0.975977659225464,0.745000004768372,1,0,1,0,0,9.11074066162109,2.52572870254517,0,0,8.78874588012695,0,"Y","","",2
"836","SAU",1991,5,1,"Saudi Arabia",0,"Full autocracy",0,0.975804030895233,0.745000004768372,1,0,1,0,-0.371964424848557,9.67482852935791,2.52572870254517,0,0,9.03682041168213,0,"Y","Y","",2
"837","SEN",1962,1,1,"Senegal",0,"Partial autocracy",1,0.247061744332314,0.804952025413513,0,0,0,0,0.112447716295719,8.06683540344238,0,1,0,6.15245628356934,0,"Y","","Y",2
"838","SEN",1966,1,1,"Senegal",0,"Full autocracy",0,0.247061744332314,0.804952025413513,0,1,0,0,0.047454159706831,8.1696195602417,0,0,0,6.18773031234741,0,"Y","Y","",2
"839","SEN",1970,1,1,"Senegal",0,"Full autocracy",0,0.247061744332314,0.804952025413513,0,0,0,0,0.033998966217041,8.27690315246582,0,0,0,6.17703104019165,0,"Y","","Y",2
"840","SEN",1981,1,1,"Senegal",0,"Partial autocracy",0,0.223521515727043,0.811767995357513,0,1,0,0,0.179622501134872,8.5911865234375,0,1,0,6.74591827392578,0,"Y","","Y",2
"841","SEN",1992,1,1,"Senegal",0,"Partial autocracy",1,0.210796073079109,0.868600010871887,1,0,0,0,0.405465096235275,8.90177536010742,0,1,0,7.24809837341309,0,"Y","Y","",2
"842","SIE",1967,1,1,"Sierra Leone",0,"Partial democracy with factionalism",1,0.252442359924316,0.421662509441376,0,0,0,0,0.652457356452942,7.79564666748047,0.993251800537109,0,1,5.88790798187256,0,"Y","","Y",2
"843","SIE",1977,1,1,"Sierra Leone",0,"Full autocracy",0,0.252442359924316,0.421662509441376,1,0,0,0,0.90276688337326,7.98378086090088,0.993251800537109,0,0,6.27895307540894,0,"Y","Y","",2
"844","SIE",1991,1,2,"Sierra Leone",0,"Full autocracy",1,0.252425372600555,0.409000009298325,1,0,0,0,1.23631000518799,8.29179668426514,0.993251800537109,0,0,6.97364616394043,0,"Y","Y","",2
"845","SIN",1972,2,1,"Singapore",0,"Partial autocracy",0,0.606218457221985,0.366986066102982,0,0,0,0,-1.58206677436829,7.63771629333496,0,1,0,7.34817552566528,0,"Y","","Y",2
"846","SIN",1988,2,1,"Singapore",0,"Partial autocracy",0,0.61929726600647,0.36321759223938,0,0,0,0,-1.7991396188736,7.92551898956299,0,1,0,9.20090675354004,0,"Y","Y","",2
"847","SLO",1996,3,1,"Slovakia",0,"Partial democracy with factionalism",0,0.715799987316132,0.498513579368591,1,0,0,0,-1.34660184383392,8.5844783782959,2.13908839225769,0,1,9.10905456542969,0,"Y","","Y",2
"848","SLV",1995,3,2,"Slovenia",0,"Full democracy",0,0.845638275146484,0.801823019981384,0,0,0,0,-1.78552114963531,7.58324766159058,2.34238886833191,0,1,9.28753852844238,0,"Y","","Y",2
"849","SOL",1988,2,1,"Solomon Islands",0,"Partial democracy without factionalism",0,NA,NA,0,0,0,0,-0.295556128025055,5.63835477828979,NA,0,1,7.40245151519775,3,"Y","Y","",2
"850","SOL",2000,2,1,"Solomon Islands",0,"Partial democracy with factionalism",1,NA,NA,0,0,0,0,-0.265703171491623,6.01859331130981,NA,0,1,7.75876045227051,3,"Y","","Y",2
"851","SOM",1964,1,1,"Somalia",0,"Partial democracy without factionalism",0,0.680000007152557,1,0,0,0,0,0.68098372220993,7.99091529846191,2.6100697517395,0,1,5.86363124847412,0,"Y","","Y",2
"852","SOM",1969,1,1,"Somalia",0,"Partial democracy without factionalism",1,0.680000007152557,1,0,0,0,0,0.769281506538391,8.11611843109131,2.6100697517395,0,1,5.79301357269287,0,"Y","","Y",2
"853","SOM",1972,1,3,"Somalia",0,"Full autocracy",0,0.680000007152557,1,0,1,0,0,0.734914243221283,8.18896675109863,2.6100697517395,0,0,5.82304573059082,0,"Y","Y","",2
"854","SOM",1988,1,2,"Somalia",0,"Full autocracy",1,0.680055201053619,1,1,0,0,0,0.929439187049866,8.80941486358643,2.6100697517395,0,0,6.80461454391479,0,"Y","Y","",2
"855","SPN",1968,3,1,"Spain",1,"Full autocracy",0,0.568162322044373,0.956885993480682,1,0,0,0,-0.855524361133575,10.3857288360596,3.11794996261597,0,0,7.54322052001953,0,"Y","","Y",2
"856","SPN",1991,3,2,"Spain",1,"Full democracy",0,0.567526161670685,0.935994029045105,0,0,0,0,-1.85589730739594,10.5752325057983,3.11794996261597,0,1,9.35981369018555,0,"Y","Y","",2
"857","SRI",1956,2,2,"Sri Lanka",0,"Partial democracy without factionalism",0,0.565543234348297,0.48058944940567,1,0,0,0,-0.477032154798508,9.0433406829834,2.11625552177429,0,1,5.77197074890137,0,"Y","Y","",2
"858","SRI",1960,2,2,"Sri Lanka",0,"Partial democracy without factionalism",0,0.565543234348297,0.48058944940567,1,0,0,0,-0.418057650327682,9.12576198577881,2.11625552177429,0,1,5.71590852737427,0,"Y","","Y",2
"859","SRI",1965,2,1,"Sri Lanka",0,"Partial democracy without factionalism",0,0.565543234348297,0.48058944940567,1,0,0,0,-0.696323931217194,9.25731945037842,2.11625552177429,0,1,5.79066324234009,0,"Y","Y","",2
"860","SRI",1969,2,2,"Sri Lanka",0,"Partial democracy without factionalism",0,0.565543234348297,0.48058944940567,1,0,0,0,-0.66120833158493,9.35244750976562,2.11625552177429,0,1,5.91206932067871,0,"Y","","Y",2
"861","SRI",1983,2,3,"Sri Lanka",0,"Partial democracy with factionalism",1,0.568065464496613,0.488102108240128,1,0,0,0,-0.70085734128952,9.59906578063965,2.11625552177429,0,1,7.02365207672119,0,"Y","Y","",2
"862","SUD",1983,1,1,"Sudan",0,"Full autocracy",1,0.360936790704727,0.61872798204422,0,0,0,1,0.398786425590515,9.90388774871826,2.01490306854248,0,0,6.56667232513428,0,"Y","Y","",2
"863","SWA",1973,1,1,"Swaziland",0,"Partial democracy with factionalism",1,0.837705075740814,0.269297987222672,0,0,0,0,0.533232808113098,6.12249279022217,2.78501129150391,1,0,6.79794025421143,0,"Y","","Y",2
"864","SWA",1990,1,2,"Swaziland",0,"Full autocracy",0,0.846607506275177,0.273272007703781,0,0,0,0,0.263560801744461,6.67329788208008,2.78501129150391,0,0,7.77863025665283,0,"Y","Y","",2
"865","SWA",1996,1,2,"Swaziland",0,"Full autocracy",0,0.770221531391144,0.276868492364883,0,0,0,0,0.352987170219421,6.82437372207642,2.78501129150391,0,0,7.83834314346313,0,"Y","","Y",2
"866","SWA",1999,1,1,"Swaziland",0,"Full autocracy",0,0.770221531391144,0.276868492364883,0,0,0,0,0.469671994447708,6.89060926437378,2.78501129150391,0,0,7.89803981781006,0,"Y","Y","",2
"867","SWD",1994,3,1,"Sweden",0,"Full democracy",0,0.784265995025635,0.500529229640961,0,0,0,0,-2.19722461700439,9.06854629516602,1.28093385696411,0,1,9.82402038574219,0,"Y","Y","",2
"868","SWD",1998,3,1,"Sweden",0,"Full democracy",0,0.784265995025635,0.500529229640961,0,0,0,0,-2.46191716194153,9.08817291259766,1.28093385696411,0,1,9.9458065032959,0,"Y","Y","",2
"869","SYR",1981,5,1,"Syria",0,"Full autocracy",1,0.827585995197296,0.47443288564682,0,0,1,1,-0.0813913270831108,9.06473636627197,1.85629796981812,0,0,7.66344976425171,0,"Y","","",2
"870","SYR",1986,5,1,"Syria",0,"Full autocracy",0,0.827701151371002,0.47443288564682,0,0,1,1,0,9.24811744689941,1.85629796981812,0,0,7.98198270797729,0,"Y","Y","",2
"871","TAW",1958,2,2,"Taiwan",0,"Full autocracy",0,1,0.447023123502731,1,0,0,0,-0.314139544963837,9.19380474090576,3.86283278465271,0,0,5.51439619064331,0,"Y","Y","",2
"872","TAW",1961,2,2,"Taiwan",0,"Full autocracy",0,1,0.447023123502731,1,0,0,0,-0.257955878973007,9.23327541351318,3.86283278465271,0,0,5.70144653320312,0,"Y","","Y",2
"873","TAW",1966,2,1,"Taiwan",0,"Full autocracy",0,1,0.447023123502731,1,0,0,0,-0.739044308662415,9.39847850799561,3.86283278465271,0,0,6.10481548309326,0,"Y","Y","",2
"874","TAW",1969,2,2,"Taiwan",0,"Full autocracy",0,1,0.447023123502731,1,0,0,0,-0.846284151077271,9.49521827697754,3.86283278465271,0,0,6.37735605239868,0,"Y","","Y",2
"875","TAW",1972,2,1,"Taiwan",0,"Full autocracy",0,0.648341953754425,0.435612261295319,1,0,0,0,-1.02818155288696,9.59396839141846,3.86283278465271,0,0,6.74881839752197,0,"Y","","Y",2
"876","TAW",1983,2,3,"Taiwan",0,"Full autocracy",0,0.648315846920013,0.424869477748871,1,0,0,0,-1.07133781909943,9.80681133270264,3.86283278465271,0,0,8.22200870513916,0,"Y","Y","",2
"877","TAW",1988,2,1,"Taiwan",0,"Full autocracy",0,0.648315846920013,0.424869477748871,1,0,0,0,-0.995644330978394,9.87111949920654,3.86283278465271,0,0,8.80612277984619,0,"Y","Y","",2
"878","TAZ",1969,1,1,"Tanzania",0,"Full autocracy",0,0.207745283842087,0.266842067241669,0,0,0,0,0.548836350440979,9.43643951416016,3.12236499786377,0,0,5.08673191070557,0,"Y","","Y",2
"879","TAZ",1983,1,1,"Tanzania",0,"Full autocracy",0,0.193483889102936,0.252668857574463,0,0,0,0,0.570745170116425,9.87539672851562,3.12236499786377,0,0,6.02991580963135,0,"Y","Y","",2
"880","TAZ",1991,1,2,"Tanzania",0,"Full autocracy",0,0.193483889102936,0.252668857574463,0,0,0,0,0.723736643791199,10.1347179412842,3.12236499786377,0,0,6.05774354934692,0,"Y","Y","",2
"881","TAZ",1994,1,1,"Tanzania",0,"Full autocracy",0,0.188585698604584,0.259784549474716,0,0,0,1,0.93921434879303,10.2385301589966,3.12236499786377,0,0,5.97769498825073,0,"Y","","Y",2
"882","TAZ",1997,1,1,"Tanzania",0,"Partial autocracy",0,0.188585698604584,0.259784549474716,0,1,0,0,0.999853670597076,10.336859703064,3.12236499786377,1,0,6.11434555053711,0,"Y","Y","",2
"883","THI",1960,2,2,"Thailand",0,"Full autocracy",0,0.356441497802734,0.855379581451416,0,1,0,0,-0.00874322466552258,10.1254301071167,1.85629796981812,0,0,5.39694023132324,0,"Y","","Y",2
"884","THI",1965,2,1,"Thailand",0,"Full autocracy",1,0.356441497802734,0.855379581451416,0,0,0,0,-0.28843754529953,10.2850694656372,1.85629796981812,0,0,5.77892065048218,0,"Y","Y","",2
"885","TOG",1963,1,2,"Togo",0,"Full autocracy",0,0.189929902553558,0.471938014030457,0,0,0,0,0.31606462597847,7.33953762054443,0,0,0,5.58994150161743,0,"Y","","Y",2
"886","TOG",1973,1,1,"Togo",0,"Full autocracy",0,0.186020508408546,0.394006013870239,0,0,0,0,0.481161713600159,7.6381983757019,0,0,0,5.84342861175537,0,"Y","","Y",2
"887","TOG",1984,1,1,"Togo",0,"Full autocracy",0,0.192597910761833,0.33033949136734,0,0,0,0,0.548065662384033,7.89431810379028,0,0,0,6.8034496307373,0,"Y","Y","",2
"888","TOG",1992,1,2,"Togo",0,"Full autocracy",0,0.182292729616165,0.298514008522034,0,0,0,0,0.576009571552277,8.1475772857666,0,0,0,7.01756000518799,0,"Y","Y","",2
"889","TOG",1995,1,1,"Togo",0,"Partial autocracy",0,0.182292729616165,0.298514008522034,0,1,0,0,0.699385523796082,8.21148300170898,0,1,0,6.93433856964111,0,"Y","","Y",2
"890","TRI",1968,4,2,"Trinidad",0,"Partial democracy with factionalism",0,0.351772427558899,0.293364524841309,0,0,1,0,-0.752206742763519,6.8134446144104,0,0,1,7.13908910751343,0,"Y","","Y",2
"891","TUN",1962,5,1,"Tunisia",0,"Full autocracy",0,0.950950026512146,0.886650025844574,0,0,0,0,0.646062552928925,8.34782695770264,1.33500111103058,0,0,5.66296052932739,0,"Y","Y","",2
"892","TUN",1971,5,1,"Tunisia",0,"Full autocracy",0,0.950950026512146,0.886650025844574,0,0,0,0,0.354885846376419,8.52237987518311,1.33500111103058,0,0,6.68788146972656,0,"Y","","Y",2
"893","TUN",1975,5,2,"Tunisia",0,"Full autocracy",0,0.960650026798248,0.960799992084503,0,0,0,0,0.353768676519394,8.59951019287109,1.33500111103058,0,0,7.05182075500488,0,"Y","Y","",2
"894","TUN",1978,5,1,"Tunisia",0,"Full autocracy",0,0.960650026798248,0.960799992084503,0,0,1,0,0.182523190975189,8.66699123382568,1.33500111103058,0,0,7.42364597320557,0,"Y","Y","",2
"895","TUN",1992,5,1,"Tunisia",0,"Full autocracy",0,0.966509521007538,0.99005001783371,0,0,0,0,-0.097585491836071,9.01274299621582,1.33500111103058,1,0,8.3680944442749,0,"Y","Y","",2
"896","TUR",1959,5,1,"Turkey",0,"Partial democracy with factionalism",0,0.65338933467865,0.737589120864868,1,0,0,0,0.54741507768631,10.1669282913208,4.28082418441772,1,0,6.45159149169922,0,"Y","Y","",2
"897","TUR",1971,5,1,"Turkey",0,"Partial democracy without factionalism",1,0.65338933467865,0.737589120864868,1,0,0,0,0.245338320732117,10.4720916748047,4.28082418441772,0,1,6.93732357025146,0,"Y","","Y",2
"898","TUR",1975,5,2,"Turkey",0,"Partial democracy without factionalism",0,0.653685986995697,0.737589120864868,1,1,0,0,0.413094133138657,10.5725212097168,4.28082418441772,0,1,7.20705938339233,0,"Y","Y","",2
"899","TUR",1980,5,2,"Turkey",0,"Partial democracy without factionalism",1,0.653685986995697,0.737589120864868,1,0,0,0,0.311710149049759,10.6924905776978,4.28082418441772,0,1,7.70693206787109,0,"Y","","Y",2
"900","UAE",1975,5,2,"United Arab Emirates",0,"Full autocracy",0,0.503738880157471,0.416431367397308,0,0,1,0,-0.525442183017731,5.89164400100708,0,0,0,9.58713150024414,0,"Y","Y","",2
"901","UAE",1981,5,1,"United Arab Emirates",0,"Full autocracy",0,0.503738880157471,0.416431367397308,0,0,1,0,-0.643202483654022,6.80793476104736,0,0,0,10.0286655426025,0,"Y","","",2
"902","UAE",1987,5,1,"United Arab Emirates",0,"Full autocracy",0,0.503738880157471,0.416431367397308,0,0,0,0,-0.645811438560486,7.34729957580566,0,0,0,9.8857307434082,0,"Y","Y","",2
"903","UAE",1992,5,1,"United Arab Emirates",0,"Full autocracy",0,0.50377494096756,0.40430548787117,0,0,0,0,-0.68491667509079,7.61825132369995,0,0,0,9.41131973266602,0,"Y","Y","",2
"904","UGA",1966,1,1,"Uganda",0,"Partial democracy without factionalism",1,0.175084620714188,0.308721840381622,1,0,0,1,0.168993249535561,8.95376968383789,2.34180569648743,0,1,4.94442415237427,0,"Y","Y","",2
"905","UK",1956,3,1,"United Kingdom",1,"Full democracy",0,0.695862174034119,0.612383604049683,1,0,0,0,-1.3824108839035,10.8277263641357,0.587786674499512,0,1,7.48381233215332,0,"Y","Y","",2
"906","UK",1971,3,1,"United Kingdom",1,"Full democracy",1,0.695862174034119,0.612383604049683,1,0,0,0,-1.6889842748642,10.9084663391113,0.587786674499512,0,1,8.12782955169678,0,"Y","Y","",2
